,rowId,x,y,z,radius,link
547,548,15016.0,32080.0,20166.0,16.4558,547
548,549,15052.0,32152.0,20130.0,41.9117,548
549,550,15070.0,32188.0,20112.0,31.2492,549
550,551,15106.0,32242.0,20112.0,31.2492,550
551,552,15142.0,32296.0,20130.0,27.0,551
552,553,15160.0,32314.0,20148.0,16.4558,552
553,554,15178.0,32350.0,20148.0,16.4558,553
554,555,15214.0,32386.0,20148.0,16.4558,554
555,556,15214.0,32404.0,20148.0,16.4558,555
556,557,15250.0,32440.0,20148.0,31.2492,556
557,558,15286.0,32476.0,20166.0,16.4558,557
558,559,15304.0,32494.0,20184.0,16.4558,558
559,560,15340.0,32530.0,20184.0,16.4558,559
560,561,15358.0,32548.0,20202.0,16.4558,560
561,562,15394.0,32584.0,20202.0,16.4558,561
562,563,15412.0,32584.0,20202.0,16.4558,562
563,564,15430.0,32602.0,20220.0,27.0,563
564,565,15448.0,32620.0,20238.0,27.0,564
565,566,15502.0,32638.0,20238.0,31.2492,565
566,567,15563.2,32683.7,20283.7,54.0235,566
567,568,15630.0,32756.0,20366.0,35.9881,567
568,569,15736.0,32800.0,20454.0,41.9117,568
569,570,15772.0,32782.0,20490.0,27.0,569
570,571,15844.0,32782.0,20490.0,27.0,570
571,572,15916.0,32782.0,20544.0,47.921,571
572,573,15988.0,32746.0,20598.0,55.8999,572
573,574,16042.0,32746.0,20634.0,31.2492,573
574,575,16114.0,32728.0,20706.0,16.4558,574
575,576,16132.0,32728.0,20742.0,16.4558,575
576,577,16132.0,32728.0,20760.0,16.4558,576
577,578,16150.0,32710.0,20778.0,27.0,577
578,579,16168.0,32710.0,20814.0,27.0,578
579,580,16168.0,32710.0,20868.0,41.9117,579
580,581,16204.0,32692.0,20976.0,41.9117,580
581,582,16222.0,32674.0,21012.0,27.0,581
582,583,16240.0,32656.0,21084.0,27.0,582
583,584,16240.0,32656.0,21120.0,27.0,583
584,585,16276.0,32620.0,21174.0,16.4558,584
585,586,16294.0,32620.0,21210.0,16.4558,585
586,587,16294.0,32620.0,21228.0,16.4558,586
587,588,16312.0,32602.0,21246.0,27.0,587
588,589,16366.0,32566.0,21336.0,31.2492,588
589,590,16384.0,32548.0,21372.0,41.9117,589
590,591,16456.0,32476.0,21426.0,31.2492,590
591,592,16492.0,32440.0,21444.0,16.4558,591
592,593,16528.0,32404.0,21444.0,27.0,592
593,594,16564.0,32350.0,21462.0,31.2492,593
594,595,16600.0,32278.0,21462.0,31.2492,594
595,596,16654.0,32206.0,21444.0,31.2492,595
596,597,16726.0,32152.0,21426.0,31.2492,596
597,598,16798.0,32098.0,21408.0,31.2492,597
598,599,16870.0,32044.0,21390.0,27.0,598
599,600,16906.0,32008.0,21354.0,31.2492,599
600,601,16960.0,31972.0,21318.0,16.4558,600
601,602,16996.0,31936.0,21282.0,16.4558,601
602,603,17032.0,31900.0,21246.0,16.4558,602
603,604,17050.0,31900.0,21246.0,16.4558,603
604,605,17068.0,31882.0,21228.0,27.0,604
605,606,17122.0,31846.0,21174.0,27.0,605
606,607,17158.0,31810.0,21120.0,27.0,606
607,608,17194.0,31774.0,21066.0,27.0,607
608,609,17230.0,31738.0,21012.0,27.0,608
609,610,17266.0,31720.0,20976.0,27.0,609
610,611,17320.0,31684.0,20904.0,31.2492,610
611,612,17338.0,31684.0,20850.0,45.0,611
612,613,17392.0,31648.0,20778.0,31.2492,612
613,614,17446.0,31630.0,20706.0,41.9117,613
614,615,17518.0,31558.0,20616.0,31.2492,614
615,616,17554.0,31540.0,20562.0,31.2492,615
616,617,17590.0,31522.0,20526.0,41.9117,616
617,618,17608.0,31486.0,20490.0,27.0,617
618,619,17626.0,31450.0,20436.0,27.0,618
619,620,17680.0,31414.0,20364.0,27.0,619
620,621,17752.0,31396.0,20310.0,27.0,620
621,622,17806.0,31360.0,20274.0,27.0,621
622,623,17842.0,31360.0,20274.0,27.0,622
623,624,17896.0,31324.0,20256.0,27.0,623
624,625,17932.0,31306.0,20238.0,27.0,624
625,626,17986.0,31288.0,20220.0,47.921,625
626,627,18076.0,31198.0,20166.0,41.9117,626
627,628,18130.0,31144.0,20130.0,31.2492,627
628,629,18220.0,31054.0,20112.0,31.2492,628
629,630,18292.0,31000.0,20112.0,31.2492,629
630,631,18364.0,30964.0,20112.0,31.2492,630
631,632,18490.0,30910.0,20094.0,71.4984,631
632,633,18562.0,30838.0,20076.0,31.2492,632
633,634,18652.0,30766.0,20022.0,31.2492,633
634,635,18706.0,30730.0,20022.0,31.2492,634
635,636,18778.0,30694.0,20004.0,31.2492,635
636,637,18850.0,30658.0,20004.0,27.0,636
637,638,18922.0,30622.0,19986.0,27.0,637
638,639,18994.0,30622.0,19986.0,27.0,638
639,640,19130.4,30557.6,19958.5,55.6399,639
640,641,19210.0,30442.0,19932.0,41.9117,640
641,642,19282.0,30388.0,19932.0,41.9117,641
642,643,19390.0,30298.0,19932.0,47.921,642
643,644,19498.0,30226.0,19932.0,41.9117,643
644,645,19606.0,30208.0,19932.0,55.8999,644
645,646,19696.0,30136.0,19986.0,31.2492,645
646,647,19732.0,30064.0,19986.0,27.0,646
647,648,19750.0,30028.0,19986.0,27.0,647
648,649,19768.0,30010.0,20004.0,16.4558,648
649,650,19786.0,29992.0,20022.0,16.4558,649
650,651,19804.0,29974.0,20022.0,16.4558,650
651,652,19822.0,29956.0,20040.0,27.0,651
652,653,19894.0,29920.0,20076.0,31.2492,652
653,654,20002.0,29866.0,20130.0,27.0,653
654,655,20056.0,29812.0,20202.0,27.0,654
655,656,20128.0,29776.0,20256.0,27.0,655
656,657,20182.0,29740.0,20274.0,31.2492,656
657,658,20276.8,29706.4,20353.2,39.919,657
658,659,20308.0,29722.0,20400.0,27.0,658
659,660,20344.0,29740.0,20436.0,27.0,659
660,661,20434.0,29740.0,20526.0,27.0,660
661,662,20506.0,29722.0,20598.0,41.9117,661
662,663,20542.0,29758.0,20634.0,27.0,662
663,664,20578.0,29776.0,20670.0,27.0,663
664,665,20578.0,29830.0,20742.0,31.2492,664
665,666,20578.0,29866.0,20778.0,41.9117,665
666,667,20578.0,29956.0,20814.0,27.0,666
667,668,20578.0,30028.0,20832.0,27.0,667
668,669,20578.0,30100.0,20850.0,27.0,668
669,670,20578.0,30136.0,20850.0,27.0,669
670,671,20596.0,30190.0,20886.0,27.0,670
671,672,20650.0,30280.0,20904.0,27.0,671
672,673,20686.0,30334.0,20922.0,27.0,672
673,674,20704.0,30406.0,20940.0,27.0,673
674,675,20722.0,30460.0,20994.0,27.0,674
675,676,20758.0,30532.0,21012.0,31.2492,675
676,677,20794.0,30604.0,21012.0,41.9117,676
677,678,20830.0,30640.0,21030.0,41.9117,677
678,679,20866.0,30676.0,21048.0,27.0,678
679,680,20920.0,30748.0,21066.0,31.2492,679
680,681,20992.0,30820.0,21084.0,31.2492,680
681,682,21064.0,30892.0,21102.0,31.2492,681
682,683,21136.0,30946.0,21120.0,27.0,682
683,684,21172.0,30964.0,21120.0,31.2492,683
684,685,21208.0,31000.0,21138.0,16.4558,684
685,686,21262.0,31018.0,21138.0,27.0,685
686,687,21316.0,31036.0,21138.0,27.0,686
687,688,21352.0,31054.0,21138.0,16.4558,687
688,689,21388.0,31072.0,21138.0,27.0,688
689,690,21442.0,31108.0,21138.0,27.0,689
690,691,21496.0,31126.0,21138.0,27.0,690
691,692,21568.0,31162.0,21120.0,31.2492,691
692,693,21640.0,31198.0,21102.0,31.2492,692
693,694,21694.0,31234.0,21066.0,41.9117,693
694,695,21766.0,31288.0,21030.0,31.2492,694
695,696,21820.0,31378.0,20994.0,27.0,695
696,697,21838.0,31396.0,20958.0,27.0,696
697,698,21874.0,31396.0,20922.0,9.0,697
698,699,21892.0,31396.0,20904.0,9.0,698
699,700,21910.0,31396.0,20886.0,9.0,699
700,701,21928.0,31396.0,20868.0,16.4558,700
701,702,21946.0,31414.0,20850.0,16.4558,701
702,703,21946.0,31414.0,20814.0,16.4558,702
703,704,21946.0,31432.0,20778.0,16.4558,703
704,705,21946.0,31432.0,20760.0,16.4558,704
705,706,21946.0,31432.0,20724.0,27.0,705
706,707,21964.0,31432.0,20652.0,31.2492,706
707,708,22018.0,31414.0,20544.0,47.921,707
708,709,22036.0,31414.0,20436.0,16.4558,708
709,710,22036.0,31396.0,20400.0,27.0,709
710,711,22036.0,31396.0,20346.0,27.0,710
711,712,22018.0,31396.0,20310.0,27.0,711
712,713,22000.0,31342.0,20238.0,27.0,712
713,714,22018.0,31324.0,20220.0,27.0,713
714,715,22018.0,31306.0,20184.0,16.4558,714
715,716,22018.0,31288.0,20166.0,16.4558,715
716,717,22036.0,31270.0,20148.0,16.4558,716
717,718,22036.0,31270.0,20130.0,16.4558,717
718,719,22036.0,31234.0,20094.0,41.9117,718
719,720,22000.0,31216.0,20058.0,41.9117,719
720,721,21946.0,31198.0,20040.0,27.0,720
721,722,21892.0,31180.0,20004.0,27.0,721
722,723,21892.0,31108.0,19968.0,31.2492,722
723,724,21910.0,31054.0,19932.0,27.0,723
724,725,21928.0,31018.0,19914.0,27.0,724
725,726,21964.0,30964.0,19950.0,31.2492,725
726,727,22000.0,30910.0,19968.0,31.2492,726
727,728,22054.0,30838.0,20004.0,45.0,727
728,729,22072.0,30784.0,20004.0,45.0,728
729,730,22072.0,30730.0,20004.0,27.0,729
730,731,22072.0,30658.0,20004.0,27.0,730
731,732,22090.0,30622.0,20004.0,9.0,731
732,733,22090.0,30568.0,20004.0,27.0,732
733,734,22108.0,30550.0,20022.0,16.4558,733
734,735,22144.0,30514.0,20058.0,31.2492,734
735,736,22180.0,30478.0,20058.0,16.4558,735
736,737,22180.0,30460.0,20058.0,16.4558,736
737,738,22216.0,30424.0,20058.0,31.2492,737
738,739,22288.0,30334.0,20076.0,31.2492,738
739,740,22342.0,30280.0,20094.0,31.2492,739
740,741,22396.0,30226.0,20130.0,41.9117,740
741,742,22437.5,30167.8,20167.4,68.0755,741
742,743,22522.0,30100.0,20202.0,16.4558,742
743,744,22558.0,30064.0,20202.0,16.4558,743
744,745,22594.0,30028.0,20202.0,27.0,744
745,746,22630.0,29974.0,20202.0,31.2492,745
746,747,22684.0,29938.0,20238.0,45.0,746
747,748,22756.0,29938.0,20292.0,27.0,747
748,749,22774.0,29956.0,20310.0,16.4558,748
749,750,22810.0,29956.0,20346.0,27.0,749
750,751,22828.0,29938.0,20382.0,9.0,750
751,752,22846.0,29902.0,20418.0,27.0,751
752,753,22864.0,29848.0,20454.0,27.0,752
753,754,22882.0,29812.0,20472.0,27.0,753
754,755,22900.0,29776.0,20472.0,16.4558,754
755,756,22918.0,29740.0,20472.0,27.0,755
756,757,22918.0,29668.0,20454.0,27.0,756
757,758,22936.0,29632.0,20454.0,31.2492,757
758,759,22918.0,29578.0,20454.0,27.0,758
759,760,22882.0,29524.0,20436.0,45.0,759
760,761,22864.0,29452.0,20436.0,45.0,760
761,762,22828.0,29344.0,20490.0,27.0,761
762,763,22873.0,29236.0,20535.0,36.5805,762
763,764,22882.0,29164.0,20562.0,27.0,763
764,765,22882.0,29092.0,20580.0,27.0,764
765,766,22882.0,29020.0,20598.0,27.0,765
766,767,22918.0,28948.0,20634.0,27.0,766
767,768,22954.0,28858.0,20652.0,45.0,767
768,769,22990.0,28768.0,20652.0,16.4558,768
769,770,23008.0,28750.0,20652.0,9.0,769
770,771,23008.0,28714.0,20652.0,27.0,770
771,772,23008.0,28678.0,20634.0,27.0,771
772,773,22972.0,28624.0,20598.0,45.0,772
773,774,23026.0,28570.0,20562.0,23.8525,773
774,775,23044.0,28552.0,20562.0,16.4558,774
775,776,23062.0,28534.0,20544.0,16.4558,775
776,777,23080.0,28498.0,20544.0,16.4558,776
777,778,23098.0,28480.0,20544.0,16.4558,777
778,779,23134.0,28462.0,20526.0,27.0,778
779,780,23152.0,28444.0,20508.0,27.0,779
780,781,23188.0,28444.0,20508.0,27.0,780
781,782,23224.0,28444.0,20472.0,16.4558,781
782,783,23242.0,28426.0,20454.0,16.4558,782
783,784,23260.0,28408.0,20436.0,27.0,783
784,785,23296.0,28372.0,20400.0,31.2492,784
785,786,23332.0,28372.0,20400.0,16.4558,785
786,787,23368.0,28354.0,20400.0,16.4558,786
787,788,23386.0,28336.0,20382.0,16.4558,787
788,789,23440.0,28318.0,20382.0,41.9117,788
789,790,23494.0,28318.0,20346.0,45.0,789
790,791,23548.0,28318.0,20346.0,31.2492,790
791,792,23620.0,28246.0,20292.0,31.2492,791
792,793,23674.0,28210.0,20274.0,27.0,792
793,794,23746.0,28192.0,20274.0,27.0,793
794,795,23782.0,28174.0,20274.0,16.4558,794
795,796,23818.0,28156.0,20256.0,31.2492,795
796,797,23854.0,28138.0,20256.0,27.0,796
797,798,23890.0,28156.0,20256.0,9.0,797
798,799,23926.0,28156.0,20256.0,27.0,798
799,800,23962.0,28174.0,20256.0,31.2492,799
800,801,24016.0,28174.0,20274.0,55.8999,800
801,802,24066.3,28224.3,20307.5,64.5807,801
802,803,24106.0,28282.0,20328.0,31.2492,802
803,804,24106.0,28372.0,20346.0,27.0,803
804,805,24106.0,28408.0,20364.0,27.0,804
805,806,24088.0,28426.0,20382.0,16.4558,805
806,807,24088.0,28444.0,20400.0,16.4558,806
807,808,24052.0,28480.0,20436.0,31.2492,807
808,809,24052.0,28516.0,20472.0,27.0,808
809,810,24138.7,28141.4,20327.0,32.6072,802
810,811,24178.0,28102.0,20346.0,27.0,810
811,812,24160.0,28174.0,20346.0,9.0,810
812,813,24178.0,28174.0,20364.0,9.0,812
813,814,24196.0,28192.0,20382.0,9.0,813
814,815,23062.0,28570.0,20634.0,9.0,774
815,816,23080.0,28570.0,20634.0,9.0,815
816,817,22882.0,28588.0,20526.0,27.0,773
817,818,22846.0,28570.0,20472.0,27.0,817
818,819,22774.0,28570.0,20418.0,45.0,818
819,820,22684.0,28552.0,20400.0,27.0,819
820,821,22612.0,28552.0,20400.0,27.0,820
821,822,22540.0,28552.0,20400.0,27.0,821
822,823,22504.0,28552.0,20400.0,27.0,822
823,824,22468.0,28552.0,20364.0,41.9117,823
824,825,22414.0,28552.0,20364.0,27.0,824
825,826,22378.0,28534.0,20364.0,27.0,825
826,827,22360.0,28516.0,20346.0,16.4558,826
827,828,22342.0,28516.0,20346.0,16.4558,827
828,829,22324.0,28498.0,20328.0,16.4558,828
829,830,22306.0,28498.0,20328.0,9.0,829
830,831,22270.0,28480.0,20328.0,27.0,830
831,832,22234.0,28462.0,20346.0,27.0,831
832,833,22198.0,28462.0,20364.0,16.4558,832
833,834,22180.0,28444.0,20382.0,16.4558,833
834,835,22126.0,28426.0,20400.0,45.0,834
835,836,22090.0,28390.0,20454.0,55.8999,835
836,837,22072.0,28354.0,20508.0,27.0,836
837,838,22882.0,29290.0,20580.0,16.4558,763
838,839,22882.0,29308.0,20580.0,9.0,838
839,840,22396.0,30082.0,20166.0,27.0,742
840,841,22216.0,30586.0,20112.0,45.0,735
841,842,20326.0,29614.0,20346.0,16.4558,658
842,843,20344.0,29596.0,20346.0,16.4558,842
843,844,20380.0,29560.0,20346.0,27.0,843
844,845,20416.0,29524.0,20346.0,16.4558,844
845,846,20434.0,29506.0,20346.0,16.4558,845
846,847,20488.0,29470.0,20328.0,45.0,846
847,848,20542.0,29434.0,20328.0,55.8999,847
848,849,20680.5,29371.7,20346.0,38.4705,848
849,850,20722.0,29344.0,20346.0,27.0,849
850,851,20812.0,29326.0,20346.0,41.9117,850
851,852,20860.2,29293.9,20362.1,47.2771,851
852,853,20920.0,29254.0,20364.0,47.921,852
853,854,21010.0,29218.0,20382.0,16.4558,853
854,855,21046.0,29200.0,20400.0,27.0,854
855,856,21118.0,29182.0,20454.0,27.0,855
856,857,21136.0,29128.0,20508.0,27.0,856
857,858,21154.0,29110.0,20526.0,16.4558,857
858,859,21190.0,29074.0,20526.0,27.0,858
859,860,21226.0,29056.0,20562.0,9.0,859
860,861,21244.0,29038.0,20580.0,16.4558,860
861,862,21257.1,29033.1,20655.2,40.0704,861
862,863,21298.9,29056.0,20726.7,42.2122,862
863,864,21310.7,29056.0,20762.2,46.167,863
864,865,21316.0,29056.0,20814.0,43.9148,864
865,866,21298.0,29038.0,20886.0,27.0,865
866,867,21298.0,29020.0,20922.0,16.4558,866
867,868,21316.0,28984.0,20958.0,41.9117,867
868,869,21370.0,28894.0,20976.0,47.921,868
869,870,21424.0,28840.0,20994.0,47.921,869
870,871,21460.0,28804.0,21012.0,27.0,870
871,872,21496.0,28750.0,21030.0,27.0,871
872,873,21514.0,28714.0,21030.0,27.0,872
873,874,21514.0,28642.0,21048.0,47.921,873
874,875,21496.0,28588.0,21048.0,27.0,874
875,876,21406.0,29020.0,20814.0,31.2492,865
876,877,21442.0,28984.0,20814.0,16.4558,876
877,878,21478.0,28966.0,20814.0,16.4558,877
878,879,21496.0,28948.0,20814.0,9.0,878
879,880,21262.0,29002.0,20760.0,9.0,864
880,881,21262.0,28984.0,20760.0,16.4558,880
881,882,21244.0,28966.0,20778.0,9.0,881
882,883,21226.0,29092.0,20760.0,31.2492,863
883,884,21172.0,29092.0,20778.0,9.0,883
884,885,21226.0,28948.0,20652.0,16.4558,862
885,886,21208.0,28930.0,20634.0,27.0,885
886,887,20902.0,29272.0,20274.0,41.9117,852
887,888,20722.0,29398.0,20310.0,9.0,849
888,889,20740.0,29416.0,20292.0,9.0,888
889,890,19210.0,30622.0,20022.0,27.0,640
890,891,19228.0,30622.0,20058.0,27.0,890
891,892,18994.0,30658.0,20022.0,16.4558,639
892,893,18994.0,30676.0,20040.0,9.0,892
893,894,18994.0,30694.0,20040.0,9.0,893
894,895,19012.0,30712.0,20058.0,16.4558,894
895,896,19030.0,30730.0,20076.0,16.4558,895
896,897,19048.0,30748.0,20094.0,9.0,896
897,898,18022.0,31342.0,20292.0,16.4558,626
898,899,18040.0,31360.0,20310.0,9.0,898
899,900,15664.0,32800.0,20328.0,27.0,568
900,901,15682.0,32818.0,20310.0,9.0,900
901,902,15700.0,32818.0,20310.0,9.0,901
902,903,15610.0,32620.0,20328.0,16.4558,567
903,904,15610.0,32602.0,20346.0,9.0,903
904,905,15610.0,32584.0,20346.0,9.0,904
905,906,16096.0,30910.0,18726.0,16.4558,476
906,907,16060.0,30946.0,18726.0,16.4558,906
907,908,16042.0,30964.0,18726.0,16.4558,907
908,909,16024.0,30964.0,18726.0,9.0,908
909,910,16006.0,30964.0,18726.0,9.0,909
910,911,15988.0,30982.0,18726.0,16.4558,910
911,912,15970.0,31000.0,18726.0,9.0,911
912,913,14926.0,30919.0,17637.0,43.8419,431
913,914,14944.0,30838.0,17574.0,31.2492,913
914,915,14998.0,30766.0,17520.0,27.0,914
915,916,15034.0,30730.0,17520.0,16.4558,915
916,917,15080.4,30683.6,17473.6,38.7605,916
917,918,15124.0,30640.0,17430.0,31.2492,917
918,919,15178.0,30604.0,17394.0,16.4558,918
919,920,15214.0,30586.0,17394.0,16.4558,919
920,921,15250.0,30550.0,17358.0,16.4558,920
921,922,15322.0,30514.0,17304.0,41.9117,921
922,923,15394.0,30442.0,17250.0,31.2492,922
923,924,15466.0,30388.0,17196.0,27.0,923
924,925,15484.0,30370.0,17178.0,16.4558,924
925,926,15502.0,30370.0,17160.0,16.4558,925
926,927,15526.4,30345.6,17132.5,27.0,926
927,928,15556.0,30316.0,17088.0,27.0,927
928,929,15556.0,30316.0,17052.0,27.0,928
929,930,15592.0,30298.0,16998.0,27.0,929
930,931,15610.0,30280.0,16980.0,16.4558,930
931,932,15610.0,30280.0,16944.0,16.4558,931
932,933,15610.0,30280.0,16926.0,16.4558,932
933,934,15610.0,30280.0,16890.0,27.0,933
934,935,15610.0,30280.0,16836.0,27.0,934
935,936,15610.0,30262.0,16782.0,16.4558,935
936,937,15628.0,30244.0,16728.0,27.0,936
937,938,15628.0,30226.0,16656.0,27.0,937
938,939,15628.0,30226.0,16620.0,27.0,938
939,940,15592.0,30244.0,16566.0,31.2492,939
940,941,15592.0,30244.0,16494.0,27.0,940
941,942,15610.0,30262.0,16458.0,9.0,941
942,943,15610.0,30262.0,16440.0,16.4558,942
943,944,15610.0,30262.0,16422.0,16.4558,943
944,945,15628.0,30280.0,16404.0,27.0,944
945,946,15628.0,30280.0,16368.0,9.0,945
946,947,15646.0,30262.0,16350.0,16.4558,946
947,948,15646.0,30262.0,16314.0,16.4558,947
948,949,15646.0,30262.0,16278.0,16.4558,948
949,950,15664.0,30244.0,16260.0,16.4558,949
950,951,15664.0,30244.0,16224.0,16.4558,950
951,952,15664.0,30244.0,16188.0,16.4558,951
952,953,15664.0,30244.0,16170.0,16.4558,952
953,954,15682.0,30226.0,16152.0,16.4558,953
954,955,15682.0,30226.0,16116.0,16.4558,954
955,956,15682.0,30226.0,16080.0,16.4558,955
956,957,15700.0,30226.0,16044.0,16.4558,956
957,958,15718.0,30208.0,16026.0,16.4558,957
958,959,15736.0,30208.0,15990.0,16.4558,958
959,960,15736.0,30208.0,15954.0,16.4558,959
960,961,15772.0,30208.0,15846.0,45.0,960
961,962,15772.0,30208.0,15792.0,41.9117,961
962,963,15844.0,30226.0,15702.0,16.4558,962
963,964,15844.0,30244.0,15666.0,16.4558,963
964,965,15862.0,30244.0,15648.0,16.4558,964
965,966,15862.0,30244.0,15630.0,9.0,965
966,967,15880.0,30226.0,15612.0,16.4558,966
967,968,15898.0,30226.0,15558.0,27.0,967
968,969,15916.0,30226.0,15486.0,27.0,968
969,970,15934.0,30226.0,15414.0,27.0,969
970,971,15970.0,30226.0,15378.0,9.0,970
971,972,15970.0,30226.0,15360.0,9.0,971
972,973,15988.0,30226.0,15342.0,9.0,972
973,974,16006.0,30226.0,15324.0,16.4558,973
974,975,16006.0,30226.0,15306.0,9.0,974
975,976,16006.0,30226.0,15288.0,16.4558,975
976,977,16006.0,30226.0,15270.0,9.0,976
977,978,16006.0,30226.0,15252.0,9.0,977
978,979,16006.0,30226.0,15234.0,9.0,978
979,980,16006.0,30208.0,15198.0,27.0,979
980,981,16006.0,30208.0,15108.0,31.2492,980
981,982,16024.0,30208.0,15036.0,27.0,981
982,983,16024.0,30208.0,14964.0,27.0,982
983,984,16042.0,30208.0,14910.0,9.0,983
984,985,16042.0,30208.0,14892.0,9.0,984
985,986,16042.0,30208.0,14874.0,16.4558,985
986,987,16042.0,30208.0,14856.0,9.0,986
987,988,16042.0,30208.0,14838.0,9.0,987
988,989,16042.0,30190.0,14820.0,16.4558,988
989,990,16060.0,30190.0,14766.0,27.0,989
990,991,16078.0,30190.0,14694.0,27.0,990
991,992,16078.0,30190.0,14640.0,9.0,991
992,993,16078.0,30172.0,14622.0,16.4558,992
993,994,16096.0,30172.0,14568.0,27.0,993
994,995,16114.0,30172.0,14496.0,27.0,994
995,996,16132.0,30172.0,14424.0,27.0,995
996,997,16132.0,30172.0,14388.0,16.4558,996
997,998,16150.0,30154.0,14370.0,27.0,997
998,999,16150.0,30154.0,14334.0,16.4558,998
999,1000,16150.0,30154.0,14298.0,16.4558,999
1000,1001,16150.0,30154.0,14262.0,16.4558,1000
1001,1002,16150.0,30136.0,14226.0,27.0,1001
1002,1003,16150.0,30118.0,14172.0,27.0,1002
1003,1004,16168.0,30118.0,14100.0,27.0,1003
1004,1005,16186.0,30100.0,14082.0,16.4558,1004
1005,1006,16186.0,30100.0,14046.0,27.0,1005
1006,1007,16204.0,30100.0,13992.0,16.4558,1006
1007,1008,16204.0,30100.0,13956.0,16.4558,1007
1008,1009,16222.0,30082.0,13920.0,27.0,1008
1009,1010,16222.0,30082.0,13884.0,16.4558,1009
1010,1011,16222.0,30064.0,13848.0,27.0,1010
1011,1012,16222.0,30064.0,13812.0,27.0,1011
1012,1013,16240.0,30046.0,13794.0,16.4558,1012
1013,1014,16240.0,30046.0,13758.0,16.4558,1013
1014,1015,16258.0,30028.0,13740.0,16.4558,1014
1015,1016,16258.0,30010.0,13686.0,27.0,1015
1016,1017,16258.0,29974.0,13614.0,27.0,1016
1017,1018,16258.0,29974.0,13578.0,27.0,1017
1018,1019,16294.0,29938.0,13542.0,31.2492,1018
1019,1020,16312.0,29884.0,13488.0,45.0,1019
1020,1021,16330.0,29866.0,13398.0,41.9117,1020
1021,1022,16330.0,29848.0,13299.0,24.364,1021
1022,1023,16330.0,29848.0,13272.0,16.4558,1022
1023,1024,16348.0,29830.0,13254.0,16.4558,1023
1024,1025,16348.0,29830.0,13218.0,16.4558,1024
1025,1026,16366.0,29812.0,13200.0,16.4558,1025
1026,1027,16384.0,29812.0,13164.0,27.0,1026
1027,1028,16384.0,29812.0,13128.0,16.4558,1027
1028,1029,16402.0,29794.0,13110.0,27.0,1028
1029,1030,16420.0,29776.0,13074.0,16.4558,1029
1030,1031,16420.0,29776.0,13056.0,16.4558,1030
1031,1032,16438.0,29758.0,13038.0,16.4558,1031
1032,1033,16438.0,29758.0,13020.0,16.4558,1032
1033,1034,16456.0,29740.0,13002.0,16.4558,1033
1034,1035,16456.0,29722.0,12966.0,16.4558,1034
1035,1036,16456.0,29704.0,12948.0,16.4558,1035
1036,1037,16474.0,29686.0,12930.0,27.0,1036
1037,1038,16474.0,29632.0,12858.0,31.2492,1037
1038,1039,16474.0,29596.0,12786.0,45.0,1038
1039,1040,16492.0,29542.0,12696.0,41.9117,1039
1040,1041,16506.0,29478.0,12596.0,42.598,1040
1041,1042,16564.0,29398.0,12516.0,16.4558,1041
1042,1043,16582.0,29380.0,12498.0,16.4558,1042
1043,1044,16582.0,29362.0,12480.0,16.4558,1043
1044,1045,16582.0,29326.0,12444.0,27.0,1044
1045,1046,16582.0,29308.0,12408.0,27.0,1045
1046,1047,16582.0,29272.0,12390.0,9.0,1046
1047,1048,16582.0,29236.0,12354.0,27.0,1047
1048,1049,16582.0,29164.0,12300.0,27.0,1048
1049,1050,16582.0,29110.0,12264.0,27.0,1049
1050,1051,16582.0,29074.0,12228.0,27.0,1050
1051,1052,16564.0,29020.0,12210.0,27.0,1051
1052,1053,16564.0,28984.0,12174.0,9.0,1052
1053,1054,16564.0,28966.0,12174.0,9.0,1053
1054,1055,16564.0,28948.0,12174.0,9.0,1054
1055,1056,16564.0,28930.0,12174.0,9.0,1055
1056,1057,16564.0,28912.0,12156.0,16.4558,1056
1057,1058,16564.0,28894.0,12138.0,16.4558,1057
1058,1059,16564.0,28876.0,12138.0,9.0,1058
1059,1060,16564.0,28858.0,12138.0,9.0,1059
1060,1061,16546.0,28822.0,12120.0,27.0,1060
1061,1062,16546.0,28750.0,12102.0,27.0,1061
1062,1063,16546.0,28678.0,12048.0,31.2492,1062
1063,1064,16528.0,28588.0,11958.0,27.0,1063
1064,1065,16528.0,28552.0,11922.0,27.0,1064
1065,1066,16510.0,28516.0,11886.0,16.4558,1065
1066,1067,16510.0,28498.0,11868.0,16.4558,1066
1067,1068,16492.0,28480.0,11850.0,27.0,1067
1068,1069,16474.0,28462.0,11832.0,27.0,1068
1069,1070,16474.0,28426.0,11778.0,9.0,1069
1070,1071,16474.0,28408.0,11760.0,16.4558,1070
1071,1072,16474.0,28390.0,11742.0,16.4558,1071
1072,1073,16474.0,28372.0,11706.0,27.0,1072
1073,1074,16456.0,28336.0,11670.0,27.0,1073
1074,1075,16438.0,28300.0,11652.0,27.0,1074
1075,1076,16402.0,28264.0,11616.0,41.9117,1075
1076,1077,16384.0,28210.0,11580.0,27.0,1076
1077,1078,16366.0,28174.0,11544.0,27.0,1077
1078,1079,16348.0,28156.0,11526.0,27.0,1078
1079,1080,16330.0,28138.0,11508.0,16.4558,1079
1080,1081,16312.0,28102.0,11508.0,16.4558,1080
1081,1082,16294.0,28084.0,11508.0,16.4558,1081
1082,1083,16258.0,28048.0,11472.0,41.9117,1082
1083,1084,16222.0,28012.0,11436.0,41.9117,1083
1084,1085,16186.0,27976.0,11400.0,27.0,1084
