bodyId,instance,type
911012735,PDL23d_pct(PDL23)_R,PDL23d_pct
1048125254,LC10,LC10
916646694,FQ10_b_C6_L,FQ10_b
1284702201,(PVM09)_L,
731357364,ADL06j_pct(aSP14c)(ADL06)_R,ADL06j_pct
1007550653,(PVM10)_L,
1168487432,AVL03d_b_pct(AVL03)_R,AVL03d_b_pct
1158528396,(PVF3)_R,
5813021452,KCg,KCg
2009524968,AVL14oc_pct(AVL14)_R,AVL14oc_pct
1168193427,AVL11h_a_pct(AVL11)_R,AVL11h_a_pct
1291780710,R3m(ring)(AVM07)_L,R3m
1319587380,LC16,LC16
640804169,FB02m_L,FB2F_a
422640861,PDL05c_pct(PDL05)_R,PDL05c_pct
5813075715,aMe6C,aMe6C
1750621344,LC12,LC12
5812980379,KCab-c,KCab-sc
1046385084,MC61,MC61
1065409934,PEG(PB07)_L8,PEG
667189309,,
1697949713,LN?(AL)bilateral leaves,
1065625883,PDM19h_pct(PDM19)_R,PDM19h_pct
675468771,PAM13(B'1ap)(ADM02)_R,PAM13
1011611587,ROBneuron(ADL02)_R,ADL02a_pct
1284325332,(PVM03)_L,
388898153,PDL11oi_pct(PDL11)_R,PDL11oi_pct
1781358592,PVM04n_pct(PVM04)_R,PVM04n_pct
694472338,PDL16q_a_pct(PDL16)_R,PDL16q_a_pct
1482915593,AVL21g_a_pct(AVL21)_R,AVL21g_a_pct
1572744091,AVM07p_pct(AVM07)_R,AVM07p_pct
1570901776,AVL11oq_pct(AVL11)_R,AVL11oq_pct
942725696,PVL03i_pct(PVL03)_R,PVL03i_pct
1375725360,(PDM26)_L,
847712342,PFNp(PB01)_b_R6,PFNp_b
819993149,mPNX(AVM02)_R,multi lPN mALT
5812980386,KCg,KCg
850760107,Delta6F_b_02,Delta6F_b
5813022816,PDM05a_pct(PDM05)_R,PDM05a_pct
5812991539,PDL12oc_pct(PDL12)_R,PDL12oc_pct
1718179755,,
5813061560,PAM08_c(y4)(ADM08)_L,PAM08_a
1289872359,PVL03oa_pct(PVL03)_R,PVL03oa_pct
1254261493,PDM14p_pct(PDM14)_R,PDM14p_pct
5813129316,ADL13q_pct(ADL13)_R,ADL13q_pct
923415956,AVM07u_pct_L,AVM07u_pct
5813012995,(PDM13)_L,
5813021296,KCg,KCg
797101318,AVL03ol_pct(AVL03)_R,AVL03ol_pct
760566746,PDL08of_pct(PDL08)_R,PDL08of_pct
5813128308,PFNp(PB01)_a_L7,PFNp_a
1097870409,,
675148961,ADM01g_a_pct(ADM01)_R,ADM01g_a_pct
1753691232,LC12,LC12
983426636,FQ9_a_C6_L,FQ9_a
947862945,PDL06n_b_pct(PDL06)_R,PDL06n_b_pct
1812069664,AVL01r_pct(AVL01)_R,AVL01r_pct
1070102614,FB05g_L,FB5G
1297202769,KCg,KCg
1967854158,PVL02i_pct(PVL02)_R,PVL02i_pct
946641212,FB06e(PDL05)_R,FB6D
853951730,(ADM01)_L,
1139153150,MC61,MC61
1010338583,(PDM16)_L,
1813089300,AVL01on_pct(AVL01)_R,AVL01on_pct
5813057548,AVL14od_pct(AVL14)_R,AVL14od_pct
698742094,AVL23d_pct(AVL23)_R,AVL23d_pct
1232266231,LC9,LC9
5813047383,AVL08on_pct(AVL08)_R,AVL08on_pct
675187572,ADM07d_a_pct(ADM07)_R,ADM07d_a_pct
5813022361,PDM17oa_pct(PDM17)_R,PDM17oa_pct
510956058,PDL17u_pct(PDL17)_R,PDL17u_pct
551989415,ADL15g_a_pct(ADL15)_R,ADL15g_a_pct
1876492837,LPLC2(PVL01)_R,LPLC2
327857238,ADL04c_pct(ADL04)_R,ADL04c_pct
5813077891,PDM15g_e_pct(pMP3a)(PDM15)_R,PDM15g_e_pct
1657258338,LPLC4,LPLC4
5901205778,,PVM04r_pct
1753695620,LC12,LC12
296514350,FB01b(AVM08)_R,FB1B
5813067765,KCg,KCg
1163570493,FB04Ba_L,FB5V
2149992004,(PVF4)_R,
1313590343,PVL11j_pct(PVL11)_R,PVL11j_pct
1824745150,LN?(AL),
1196367733,(PVM09)_L,
578151363,ADL22d_a_pct(ADL22)_R,ADL22d_a_pct
1843714565,(LWF1)_R,
356517307,PDM05j_a_pct(PDM05)_R,PDM05j_a_pct
822428009,PDL25f_pct(PDL25)_R,PDL25f_pct
910787908,IbSpsP(PB17)_R3/4/5,IbSpsP
1197104631,MC61,MC61
544107243,ADL03s_pct(ADL03)_R,ADL03s_pct
1079625867,ADM10f_pct(ADM10)_R,ADM10f_pct
5813054534,PVL03k_pct(PVL03)_R,PVL03k_pct
5813057769,PVM07b_pct(PVM07)_R,PVM07b_pct
574378565,ADL04i_pct(ADL04)_R,ADL04i_pct
1166416004,ADL01h_a_pct(aSP8b)(ADL01)_R,ADL01h_a_pct
581678043,MBON10(B'1)(AVM07)_R,MBON10
976934253,,
1343744386,PVL02x_pct(PVL02)_R,PVL02x_pct
420571563,PDL20d_pct(PDL20)_R,PDL20d_pct
485387561,PDL08e_pct(PDL08)_R,PDL08e_pct
768184604,KCa'b',KCa'b'
1169151891,MC61,MC61
2096913987,ADM06d_pct(ADM06)_R,ADM06d_pct
1597471478,PVL02v_pct(PVL02)_R,PVL02v_pct
1689993656,LPLC1(PVL01)_R,LPLC1
1200527805,MC61,MC61
1566852153,LC11,LC11
1067880387,AVL04n_b_pct(AVL04)_R,AVL04n_b_pct
1225951007,Delta6K_07,Delta6K
604735525,ADL22j_pct(ADL22)_R,ADL22j_pct
916305683,FB07g(PDM21)_R,FB7G
5813038196,LC9,LC9
948017897,Delta0C,Delta0C
1562673627,LC4,LC4
732984478,AVM15d_c_pct(mALa)(AVM15)_L,AVM15d_c_pct
5813081818,FB07a(PDL05)_R,FB7A
1188599723,PVL06z_pct(PVL06)_R,PVL06z_pct
815922095,KCab-s,KCab-sc
1937501015,LC13,LC13
1633411652,,
356131764,PDL13f_b_pct(PDL13)_R,PDL13f_b_pct
923636089,LC10,LC10
1108813754,MC64,MC64
1386858837,AVL09z_a_pct(AVL09)_R,AVL09z_a_pct
583042026,(MBDLaxon2),
1316945065,PDL20b_pct(PDL20)_R,PDL20b_pct
1141337629,KCg,KCg
1262101350,R3a_c(ring)(AVM07)_R,R3a_c
760094565,PFL2(PB12b)_L1,PFL2
602368546,PDL06p_pct(PDL06)_R,PDL06p_pct
5812981266,(MBDLaxon2),
1261044051,FQ8_C1_R,FQ8
1157850005,,
1815131045,LPLC2(PVL01)_R,LPLC2
5813055790,PDL07h_a_pct(pSP2a)(PDL07)_R,PDL07h_a_pct
1573045882,AVM09g_a_pct(AVM09)_R,AVM09g_a_pct
1132194044,Delta0N,Delta0N
5812993250,(PVF4)_R,
1467685454,AVM09k_pct(AVM09)_R,AVM09k_pct
1533040625,LC10,LC10
1872140821,(AVM09)_L,
574377562,ADL24f_pct(ADL24)_R,ADL24f_pct
5813077572,KCg,KCg
5813045646,LC15,LC15
1480891757,AVL03i_pct(AVL03)_R,AVL03i_pct
944849628,PVL13p_b_pct(PVL13)_R,PVL13p_b_pct
5813032655,,
1812083043,LLPC1,LLPC1
1229507863,LC6,LC6
5813054675,AVM08r_pct(AVM08)_R,AVM08r_pct
1162849350,ADL21f_a_pct(ADL21)_R,ADL21f_a_pct
1200178228,MC61,MC61
518217691,,
946209663,PDM16f_b_pct(PDM16)_R,PDM16f_b_pct
1407260897,PVL09v_pct(PVL09)_R,PVL09v_pct
5813011024,PDL13b_pct(PDL13)_R,PDL13b_pct
610376954,(ADM04)_L,
1219756158,PFNp(PB01)_a_R9,PFNp_a
1385420918,PVL06a_c_pct(PVL06)_R,PVL06a_c_pct
360245971,ADL02ot_pct(ADL02)_R,ADL02ot_pct
666451615,ADL05q_c_pct(ADL05)_R,ADL05q_c_pct
1128088594,PEG(PB07)_L1,PEG
358197007,ADL02h_b_pct(ADL02)_R,ADL02h_b_pct
850708783,mPNX(AVM06)_R,VP multi lvPN mALT
2341653659,(LWF2)_R,
1916080175,AVL16q_pct(AVL16)_R,AVL16q_pct
1411862814,PFNa(PB03)_R4,PFNa
5813021464,KCab-s,KCab-sc
5812981978,KCa'b',KCa'b'
360319284,PDL15a_pct(PDL15)_R,PDL15a_pct
1385524378,FQ6_b_C1_R,FQ6_b
1559270886,LC18,LC18
5813015808,FQ6_d_C5_R,FQ6_d
1139144718,MC61,MC61
5813069379,KCa'b',KCa'b'
767502639,KCab-c,KCab-sc
5812979815,ADM03p_pct(ADM03)_R,ADM03p_pct
297860627,ADL09c_a_pct(ADL09)_R,ADL09c_a_pct
1224069760,AVL01z_c_pct(AVL01)_R,AVL01z_c_pct
574037266,mPN1_DA4m_R,DA4m adPN
1292799346,R3m(ring)(AVM07)_L,R3m
1815826155,LPLC2(PVL01)_R,LPLC2
5812991215,AVL01z_b_pct(AVL01)_R,AVL01z_b_pct
5813071031,LN(AL),olfactory LN
299604862,PDM20t_pct(PDM20)_R,PDM20t_pct
1109841562,LC10,LC10
5812986247,MC61,MC61
1570343631,ADM06r_pct(ADM06)_R,ADM06r_pct
1007087260,(PDM09)_L,
1248765883,PFNp(PB01)_a_R9,PFNp_a
663432544,mlPNX_VP3(AVM04)_R,VP3 vPN
1501323994,LC18(PLBDL4)_R,LC18
511806866,Delta6E_08,Delta6E
456847092,(aDT6c)(MBDLaxon1),
5813048880,LC10,LC10
1261432158,R3d_a(ring)(AVM07)_R,R3d_a
725951521,EPG(PB08)_R5,EPG
696859758,PVL03g_pct(PVL03)_R,PVL03g_pct
1437345342,PVM02of_pct(PVM02)_R,PVM02of_pct
1198473350,MC61,MC61
1162516527,AVL03j_d_pct(AVL03)_R,AVL03j_d_pct
5813024816,LLPC2c,LLPC2c
5813067970,AVL01lj_pct(AVL01)_R,AVL01lj_pct
5813021856,KCa'b',KCa'b'
453030534,ADL23m_pct(ADL23)_R,ADL23m_pct
5813047662,KCg,KCg
1566519535,AVL05ol_pct(AVL05)_R,AVL05ol_pct
674096140,PDL15g_pct(PDL15)_R,PDL15g_pct
5813022424,PPL103(y2a'1)(PDL05)_R,PPL103
1787895282,PVM05v_pct(PVM05)_R,PVM05v_pct
1561304414,LC11,LC11
1321642426,AVL13oa_pct(AVL13)_R,AVL13oa_pct
5813012083,ADL01w_a_pct(ADL01)_R,ADL01w_a_pct
5812983253,FQ6_d_C7_L,FQ6_d
1466334210,PVM16d_pct(PVM16)_R,PVM16d_pct
1467694079,(AVM09)_L,
1778984734,LLPC2a,LLPC2a
1139848472,MC64,MC64
981333558,PVL08q_pct(pIP5b)(PVL08)_R,PVL08q_pct
5813009800,PDL10g_e_pct(PDL10)_R,PDL10g_e_pct
1190250299,LC17,LC17
1807005789,PVM04k_pct(PVM04)_R,PVM04k_pct
5812983220,PDM15g_f_pct(pMP3a)(PDM15)_R,PDM15g_f_pct
5812995141,,
5812981381,PPL102(y1)(PDL05)_L,PPL102
973047668,PDL23i_pct(PDL23)_R,PDL23i_pct
1108446553,MC61,MC61
737512824,AVM13q_pct(AVM13)_R,AVM13q_pct
453350952,ADL03ol_pct(ADL03)_R,ADL03ol_pct
1728294045,LN(AVM05)_R,olfactory LN
481501144,PDM24_pct(PDM24)_R,PDM24_pct
456523994,AVM07u_pct(AVM07)_R,AVM07u_pct
5813076272,PVL07d_pct(PVL07)_R,PVL07d_pct
1142658717,KCg,KCg
5813014771,(pMP10)(PVM10)_L,
5813068137,LLPC2c,LLPC2c
5812979069,KCg,KCg
1131738018,AVL06v_b_pct(AVL06)_R,AVL06v_b_pct
1323221783,FQ11_b_C9_L,FQ11_b
1881059780,mPNX(AVM06)_R,VP1m + VP2 lvPN
297925596,(MBDLaxon2),
790335135,PDM16h_pct(PDM16)_R,PDM16h_pct
1887168462,LN(AVM02)_R,olfactory LN
548821347,ADL14t_pct(ADL14)_R,ADL14t_pct
1778664972,LLPC2b,LLPC2b
5813021999,KCab-a,KCab-sc
488550675,ADL17u_pct(ADL17)_R,ADL17u_pct
5812983869,KCa'b',KCa'b'
1137426569,MC61,MC61
884477324,AVL06g_pct(AVL06)_R,AVL06g_pct
1097917776,,
757538997,PDL24e_pct(PDL24)_R,PDL24e_pct
516857964,ADL09m_pct(ADL09)_R,ADL09m_pct
5813011794,(aDT6b)(MBDLaxon2),
1163574511,Delta0L,Delta0L
1807342446,PVM04ob_pct(PVM04)_R,PVM04ob_pct
5813077478,,
296531421,FQ12_b_C9_L,FQ12_b
1195947727,Delta0M,Delta0M
5813046241,LPC1,LPC1
580287695,PDL06ov_pct(PDL06)_R,PDL06ov_pct
1415480049,AVL03j_c_pct(AVL03)_R,AVL03j_c_pct
1810032756,LLPC2c,LLPC2c
1666755653,AVL02c_pct(AVL02)_R,AVL02c_pct
1126310841,PFNp(PB01)_b_R8,PFNp_b
511626068,PDL10m_pct(PDL10)_R,PDL10m_pct
5813087982,PVL02g_pct(PVL02)_R,PVL02g_pct
1661588290,LC10,LC10
389626867,(PDL14)_L,
5813124162,PDM06g_c_pct(PDM06)_R,PDM06g_c_pct
5813022026,ADM03m_pct(ADM03)_R,ADM03m_pct
951640635,AVL08k_pct(aIP1b)(AVL08)_R,AVL08k_pct
5813013882,PVL14b_pct(PVL14)_R,PVL14b_pct
576243061,(MBDLaxon1),
425471220,ADL15g_f_pct(ADL15)_R,ADL15g_f_pct
770692923,PAM06_a(B'2m)(ADM02)_L,PAM06
1201032707,KCa'b',KCa'b'
1721309490,LC14,LC14
1467698336,PVM02p_pct(PVM02)_R,PVM02p_pct
5813054777,LN(AVM02)_R,olfactory LN
5813018442,PVM06g_b_pct(PVM06)_R,PVM06g_b_pct
1467689770,AVM09k_pct(AVM09)_R,AVM09k_pct
910404284,KCab-s,KCab-sc
1443238597,FQ6_c_C7_L,FQ6_c
1633747617,AVL01lu_pct(AVL01)_R,AVL01lu_pct
817346903,PFNd(PB04)_R7,PFNd
1200053009,PFL2(PB12b)_R3/4,PFL2
696829800,PDL10j_b_pct(PDL10)_R,PDL10j_b_pct
487812620,ADL17f_pct(ADL17)_R,ADL17f_pct
450700075,PDL07ob_pct(PDL07)_R,PDL07ob_pct
1345397641,Delta0A_a(AB),Delta0A_a
5813041180,FB04w(PPM3-FB3/4-DAN)(PVM09)_R,FB4L
858453703,PVL08n_pct(PVL08)_R,PVL08n_pct
799868224,ADM10t_pct(ADM10)_R,ADM10t_pct
325791831,PDL20d_pct(PDL20)_R,PDL20d_pct
1324762843,ADM05ob_pct(aSP16b)(ADM05)_R,ADM05ob_pct
644455092,ADM01j_d_pct(aSP1a)(ADM01)_R,ADM01j_d_pct
1199837203,MC61,MC61
790417325,(MBDLaxon1),
1915837804,LN(AVM05)_R,olfactory LN
362701895,KCab-s,KCab-sc
5813058388,FQ7_c_C2_R,FQ7_c
1345052473,(PDM19)_L,
1347906163,LC26,LC26
642629827,PVL18c_pct(pC2lc)(PVL18)_R,PVL18c_pct
789645810,PDM16h_pct(PDM16)_R,PDM16h_pct
451987038,ADL13c_b_pct(ADL13)_R,ADL13c_b_pct
1656157224,LC12,LC12
1478400968,SA2_a(AVM08)_L_cont,SA2_a
295482646,AVM07t_pct(AVM07)_R,AVM07t_pct
911911193,Delta7(PB15)_b_L,Delta7_b
692430198,KCg,KCg
1138458236,MC61,MC61
1471705177,LC29,LC29
5813062161,PDL10s_pct(PDL10)_R,PDL10s_pct
5812981242,PDL09oe_pct(PDL09)_R,PDL09oe_pct
1817112855,LC17,LC17
1903413800,(LWF6)_R,
1532401650,LC21,LC21
669325882,IB-WED_R,
1283872218,PVM02r_pct(PVM02)_R,PVM02r_pct
1539994995,GLN(LAL-NO1)(AVM08)_R,GLN
1127471692,PEN(PB06)_a_L8,PEN_a(PEN1)
1170179364,MC61,MC61
981362334,FB02n(PDL05)_R,FB2G_a
388310363,,
481268653,mlPN2_VM2(AVM04)_R,olfactory multi vPN mlALT
1568616664,AVM11v_pct(AVM11)_R,AVM11v_pct
1503999967,LC4,LC4
1628840763,(LWF3)_R,
388898152,PDL11n_pct(PDL11)_R,PDL11n_pct
448908723,AVL12y_pct(AVL12)_R,AVL12y_pct
879032295,KCab-c,KCab-sc
5812981071,KCa'b',KCa'b'
5813061538,MBON27(y5d)(PVM03)_L,MBON27
1691937933,,
2007578510,LN(AVM03)_R,olfactory LN
1137279454,FQ4_a_C8_L,FQ4_a
5813054085,KCg,KCg
1812419638,LLPC1,LLPC1
1562400848,LC11,LC11
425462513,PDL18z_pct(PDL18)_R,PDL18z_pct
5813000926,LLPC3,LLPC3
1817786077,LC17,LC17
791307174,ADL19j_pct(ADL19)_R,ADL19j_pct
765028935,AVL03m_b_pct(AVL03)_R,AVL03m_b_pct
5813016650,LC10,LC10
1470237582,LC12(lVLPT7)_R,LC12
483004258,PDL08oa_pct(PDL08)_R,PDL08oa_pct
5813047150,AVL10b_c_pct(AVL10)_R,AVL10b_c_pct
1050685061,PDM13b_pct(PDM13)_L,PDM13b_pct
1635725024,AVL02d_pct(AVL02)_R,AVL02d_pct
822004733,AVL18t_pct(AVL18)_R,AVL18t_pct
981319733,PVL06w_pct(PVL06)_R,PVL06w_pct
1008369816,FB06ob_L,FB6V
610321430,PDM07oo_pct(PDM07)_R,PDM07oo_pct
5813096260,KCa'b',KCa'b'
1883042152,AVL01z_c_pct(AVL01)_R,AVL01z_c_pct
1659331215,LPLC1,LPLC1
5813057947,PAM08_a(y4)_L,PAM08_a
609979769,PDM07oo_pct(PDM07)_R,PDM07oo_pct
511681569,,
327852276,PDL13n_pct(PDL13)_R,PDL13n_pct
1780362372,LLPC2c,LLPC2c
390271275,ADL07n_pct(ADL07)_R,ADL07n_pct
1716842091,(LWF6)_R,
611620813,PDL22c_pct(PDL22)_R,PDL22c_pct
1719595635,LPLC2,LPLC2
508793106,FQ4_b_C5_L_small,FQ4_b
2527677438,AVM12e_b_pct(AVM12)_R,AVM12e_b_pct
5812985952,PDL09j_a_pct(PDL09)_R,PDL09j_a_pct
5901212033,AVL16g_pct(AVL16)_R,AVL16g_pct
1096850735,,
1876147437,LPLC2(PVL01)_R,LPLC2
5813061642,(MBDLaxon1),
5813047446,R2_a(ring)(AVM07)_L,R2_a
1785076238,LC12(lVLPT7)_R,LC12
888171855,AVM14x_pct(AVM14)_R,AVM14x_pct
1167304403,R4d_b(ring)(AVM07)_R,R4d_b
1436762520,(PVM02)_L,
954053261,KCab-a,KCab-sc
328870472,PDM29d_pct(PDM29)_R,PDM29d_pct
1812511203,PVL16b_pct(PVL16)_R,PVL16b_pct
5813012838,(PDM09)_L,
800212579,ADM10d_pct(ADM10)_R,ADM10d_pct
1039076835,FB05r_L,FB5P
5812980289,,
1788676257,lPNX(AVM03)_R,VP3+ lPN
1224941044,FB02a(PPM3-FB2-NO-DAN)(PVM09)_R,FB2A
5813011133,PVM12j_pct(PVM12)_R,PVM12j_pct
580926331,ADL17n_pct(ADL17)_R,ADL17n_pct
849490894,(PDM19)_L,
1322189987,Delta6J_06,Delta6J
298586733,_PDM08r_pct(PDM08)_R,_PDM08r_pct
978358080,Delta6H_a_14,Delta6H_a
5812989892,PVM08k_pct(PVM08)_R,PVM08k_pct
726836665,PDL20i_pct(PDL20)_R,PDL20i_pct
1132163799,FQ6_b_C4_L,FQ6_b
1342539738,Delta12a_R,Delta0B
1203420037,KCg,KCg
1841460416,PDM14p_pct(PDM14)_R,PDM14p_pct
829279239,AVM07g_a_pct(AVM07)_R,AVM07g_a_pct
919168397,AVL23a_pct(AVL23)_R,AVL23a_pct
426464004,KCab-s,KCab-sc
542298702,ADL11c_b_pct(ADL11)_R,ADL11c_b_pct
2282661752,,
5812987236,TuBu6_SBU(ADL08)_R,TuBu6
1314454191,(LWF5)_R,
604769716,PDL11x_pct(PDL11)_R,PDL11x_pct
860577283,AVL03k_a_pct(AVL03)_R,AVL03k_a_pct
389199391,AVL06u_pct(AVL06)_R,AVL06u_pct
5813033533,VS(LPTC),VS
792040520,PDM28p_pct(PDM28)_R,PDM28p_pct
1110894595,LC10,LC10
1037612992,PVL13b_a_pct(PVL13)_R,PVL13b_a_pct
1775966802,PVM06n_b_pct(PVM06)_R,PVM06n_b_pct
705082892,KCa'b',KCa'b'
788630064,(AVM06)_R,
5812999862,LPLC1(PVL01)_R,LPLC1
1136252170,FQ9_a_C3_R,FQ9_a
5813054821,AVL04u_b_pct(AVL04)_R,AVL04u_b_pct
360237650,ADL22g_pct(ADL22)_R,ADL22g_pct
5813020453,R5(ring)(AVM07)_R,R5
5813096054,PVL16k_pct(PVL16)_R,PVL16k_pct
767541763,AVM13i_pct(AVM13)_R,AVM13i_pct
510623836,PDL13a_pct(PDL13)_R,PDL13a_pct
1193884219,Delta0N,Delta0N
1289876930,AVM08oe_pct(AVM08)_R,AVM08oe_pct
885607728,FB07m_L,FB7H
5901208549,PVL04ou_pct(PVL04)_R,PVL04ou_pct
925004416,LC10,LC10
2152021090,LLPC3,LLPC3
1698821941,PVL07og_pct(PVL07)_R,PVL07og_pct
859152863,(PVM10)_L,
1815087643,LC12(lVLPT7)_R,LC12
2182391321,(LWF5)_R,
1327494939,KCab-s,KCab-sc
1471610338,LC17,LC17
1785486134,AVL05e_pct(AVL05)_R,AVL05e_pct
1807243321,LPC1,LPC1
863711565,PAM12(y3)(ADM02)_R,PAM12
421305971,ADL03w_pct(ADL03)_R,ADL03w_pct
861583205,ADM11k_pct(ADM11)_R,ADM11k_pct
1290270553,AVL03olb_pct(AVL03)_R,AVL03olb_pct
5813069636,ADL07of_pct(ADL07)_R,ADL07of_pct
5812983871,KCa'b',KCa'b'
360242173,ADL15f_b_pct(ADL15)_R,ADL15f_b_pct
864156049,(ADM10)_L,
487489064,KCa'b',KCa'b'
1468026501,AVM09k_pct(AVM09)_R,AVM09k_pct
5813056890,AVM03m_pct(AVM03)_R,AVM03m_pct
5813009885,,
1695693354,AVL13t_pct(AVL13)_R,AVL13t_pct
2064040127,AVL12p_pct(AVL12)_R,AVL12p_pct
981627104,AVL12b_pct(AVL12)_R,AVL12b_pct
2249597588,,
5813060774,KCa'b',KCa'b'
1069607310,,
676824431,PDM17b_pct(PDM17)_R,PDM17b_pct
424918786,(PDL05)_L,
1858171399,mPN1_DC3(AVM01)_R,DC3 adPN
861583398,LC10,LC10
1596199055,PVL12f_pct(PVL12)_R,PVL12f_pct
324790113,PDL13p_pct(PDL13)_R,PDL13p_pct
1787636059,PDM14q_pct(PDM14)_R,PDM14q_pct
979627466,AVL06r_pct(AVL06)_R,AVL06r_pct
1534616361,PFNp(PB01)_b_R2,PFNp_b
766739499,AVL18n_pct(AVL18)_R,AVL18n_pct
325787243,PDL10g_f_pct(PDL10)_R,PDL10g_f_pct
729997357,ADL06j_pct(aSP14c)(ADL06)_R,ADL06j_pct
1103102334,PVL05v_pct(PVL05)_R,PVL05v_pct
1160466122,PVL16n_pct(PVL16)_R,PVL16n_pct
581004609,PDM12q_pct(PDM12)_R,PDM12q_pct
357522570,ADL07ob_pct(ADL07)_R,ADL07ob_pct
1486123650,(PVM09)_L,
799872343,PVL08j_a_pct(PVL08)_R,PVL08j_a_pct
1536986537,SA2_a(AVM08)_L_cont,SA2_a
5901193482,PDM18a_b_pct(PDM18)_R,PDM18a_b_pct
1653428683,(LWF2)_R,
5813021659,KCg,KCg
548549395,KCa'b',KCa'b'
1592382424,PVL02i_pct(PVL02)_R,PVL02i_pct
1720300139,AVL04v_e_pct(AVL04)_R,AVL04v_e_pct
5812980506,PDM31c_pct(PDM31)_R,PDM31c_pct
5813040224,PDL20v_pct(PDL20)_R,PDL20v_pct
327872615,PDM08q_c_pct(PDM08)_R,PDM08q_c_pct
1260400286,R3w_a(ring)(AVM07)_R,R3w_a
1137771848,MC61,MC61
1753354584,LC12,LC12
572988717,ADL13b_pct(ADL13)_R,ADL13b_pct
1906104050,(LWF6)_R,
860910011,PVL08j_a_pct(PVL08)_R,PVL08j_a_pct
670703141,PDM10od_pct(PDM10)_R,PDM10od_pct
1048492326,LC10,LC10
1376809072,LC13(LWF2)_R,LC13
1779684044,LLPC2c,LLPC2c
1221918930,PVM10f_pct(PVM10)_R,PVM10f_pct
2027880999,LC13(LWF2)_R,LC13
883479122,PDM06a_pct(PDM06)_R,PDM06a_pct
425121937,ADM07og_pct(ADM07)_R,ADM07og_pct
295474441,SA3(AVM08)_R_bi,SA3
5813037876,Delta6G_04,Delta6G
5812979015,KCg,KCg
1407866051,LT,
1344810921,PDL09w_pct(PDL09)_R,PDL09w_pct
2094881374,PDM14c_pct(PDM14)_R,PDM14c_pct
5812978878,KCg-d,KCg
1657180902,MC64,MC64
356472628,ADL07t_pct(ADL07)_R,ADL07t_pct
673418040,PDL05g_pct(PDL05)_R,PDL05g_pct
5813050747,FB06d_L,FB6C_b
922677121,KCab-c,KCab-sc
5812994148,PFNm(PB02)_a_L9,PFNm_a
882995659,PVL01a_pct(PVL01)_R,PVL01a_pct
5813069288,Axon(GC),
608546564,ADL22e_pct(ADL22)_R,ADL22e_pct
5813069385,KCa'b',KCa'b'
1754779699,AVL10os_pct(AVL10)_R,AVL10os_pct
793677224,PVL10s_a_pct(PVL10)_R,PVL10s_a_pct
1201624330,TuBu5_SBU(ADL08)_R,TuBu5
816682061,PFNp(PB01)_b_R7,PFNp_b
610274046,mlPN3(AVM04)_R,olfactory multi vPN mlALT
1104595988,FQ11_b_C8_L,FQ11_b
1745333830,PVM15a_pct(PVM15)_R,PVM15a_pct
423512063,(ADM04)_L,
449331241,(PDM09)_L,
5812997191,LLPC3,LLPC3
854680421,AVL02or_pct(AVL02)_R,AVL02or_pct
668485522,ADL05q_c_pct(ADL05)_R,ADL05q_c_pct
883500704,PVM05r_pct(PVM05)_R,PVM05r_pct
1220873960,PDM16j_pct(PDM16)_R,PDM16j_pct
5813080269,R3a_a(ring)(AVM07)_L,R3a_a
568635279,KCab-s,KCab-sc
1498582292,(LWF2)_R,
540325242,PDL07h_b_pct(PDL07)_R,PDL07h_b_pct
574696428,PDL08v_pct(PDL08)_R,PDL08v_pct
1070810640,FB05u(PDM21)_R,FB5S
1079215685,KCa'b',KCa'b'
5813027492,PVM13b_pct(PVM13)_R,PVM13b_pct
5813054141,AVL03od_pct(AVL03)_R,AVL03od_pct
666230992,PDM16k_pct(PDM16)_R,PDM16k_pct
358295017,(MBDLaxon2),
1840359331,LLPC3,LLPC3
1133925083,FQ7_b_C8_R,FQ7_b
265120467,PDM18g_pct(PDM18)_R,PDM18g_pct
1220434040,PDM08oc_pct(PDM08)_R,PDM08oc_pct
545621587,(PDM15)_L,
1170874403,MC61,MC61
1005857954,PVL03m_pct(PVL03)_R,PVL03m_pct
480854134,,
1198132041,ADL25a_pct(ADL25)_R,ADL25a_pct
1168129036,LC6(PLBDL7)_R,LC6
1046726043,MC64,MC64
1889883818,mlPNX(AVM04)_R,VL2a vPN
2118913664,(pLOP1)_R,
914298735,PDM13b_pct(PDM13)_R,PDM13b_pct
829636950,ADM10j_pct(ADM10)_R,ADM10j_pct
2157896521,AVL17f_pct(aIP5b)(AVL17)_R,AVL17f_pct
5813062649,PVL03u_pct(PVL03)_R,PVL03u_pct
892268510,LC10,LC10
1437492163,(PVM09)_L,
5813035236,PDM05h_a_pct(PDM05)_R,PDM05h_a_pct
5813069977,PAM08_b(y4)_L,PAM08_b
5812987694,ADL26k_pct(ADL26)_R,ADL26k_pct
543566744,PDM24_pct(PDM24)_R,PDM24_pct
391021712,PDL15a_pct(PDL15)_R,PDL15a_pct
5813009358,ADM01a_pct(ADM01)_L,ADM01a_pct
1877468736,(lVLPT8)_R,
1943812176,mPNX VP2 (AVM06)_R,VP1m + VP2 lvPN
1450568327,AVL11r_b_pct(AVL11)_R,AVL11r_b_pct
1198373874,Delta0E,Delta0E
1343852302,,
546127037,ADL02og_pct(pSP3b)(ADL02)_R,ADL02og_pct
5813085192,AVL04op_pct(AVL04)_R,AVL04op_pct
